id,viewCount,likeCount,commentCount,concertType,artist,concertNumber,age,accessDate,durationSeconds,durationMinutes,caption,artistFollower,month,year,season
_Qd6hYjR3j8,146173,3692,192,N,Usman Riaz,1,4064,2025-07-21,1152,19.2,false,65800,4,2014,spring
ZPuU39-PYjQ,122327,2689,97,N,Vagabon,1,2653,2025-07-21,579,9.65,false,10300,3,2018,spring
iBDrTHCSWDc,609204,9310,369,N,Valerie June,1,4252,2025-07-21,602,10.03,false,59400,10,2013,autumn
T3dkJZS3n9A,158317,2101,122,N,Valley Queen,1,3255,2025-07-21,895,14.92,false,13200,7,2016,summer
8y02Rv8sQzw,91021,807,64,N,Van-Anh Vanessa Vo,1,4169,2025-07-21,1131,18.85,false,384,1,2014,winter
a8vsSQEAGnA,227847,2703,236,N,Vic Chesnutt,1,5904,2025-07-21,1606,26.77,false,1870,4,2009,spring
haK0DUXIre0,1591570,25579,768,N,Vicente García,1,2674,2025-07-21,700,11.67,false,668000,2,2018,winter
SiDBiIsFiqU,303796,3891,222,N,Vijay Iyer Trio,1,3685,2025-07-21,1527,25.45,false,4220,5,2015,spring
RB1sfcBbczs,93127,1469,67,N,Villagers,1,5401,2025-07-21,683,11.38,false,5520000,8,2010,summer
RxhleZbLF64,1539874,38121,2048,N,Villano Antillano,1,609,2025-07-21,880,14.67,true,203000,10,2023,autumn
yN0I5xTjaGo,2040099,69264,2612,H,Vince Staples,1,1414,2025-07-21,719,11.98,false,604000,7,2021,summer
gvQ_9JDpAuU,657369,14258,430,N,Violents & Monica Martin,1,2916,2025-07-21,894,14.9,false,2140,6,2017,summer
_hSLiT0q7qY,74959,5209,101,H,Vox Sambou,1,1595,2025-07-21,952,15.87,false,1510,1,2021,winter
hrAILI4-25M,193926,5169,236,N,Väsen,1,2625,2025-07-21,910,15.17,false,1540,3,2018,spring
HdKkRs6H8jE,224125,7987,354,H,Víkingur Ólafsson,1,1759,2025-07-21,1544,25.73,false,49400,8,2020,summer
-n4BR0vUB80,384186,12556,526,N,Víkingur Ólafsson,2,435,2025-07-21,1217,20.28,false,49400,3,2024,spring
DmC2QQESN6E,5105887,194863,12391,N,WILLOW,1,401,2025-07-21,1190,19.83,false,296000,5,2024,spring
jVyb_yLGrHE,5264264,65793,3777,N,Wale,1,1961,2025-07-21,1699,28.32,false,2180000,1,2020,winter
gwQiH8lmIeU,67567,2599,72,N,Walter Martin,1,2737,2025-07-21,963,16.05,false,4550,12,2017,winter
qQ4PZVj66ac,736165,7762,415,S,Watkins Family Hour,1,3549,2025-07-21,912,15.2,false,2760,9,2015,autumn
3ZngH2T395A,296414,2658,178,N,Waxahatchee,1,4204,2025-07-21,600,10,false,21300,12,2013,winter
ps1f7p720FA,729409,14766,884,N,Waxahatchee,2,172,2025-07-21,1351,22.52,false,21300,12,2024,winter
faGzVf9ySmY,126253,2160,96,N,Weaves,1,3283,2025-07-21,637,10.62,false,40900,6,2016,summer
TeNMzwoCWSc,224507,4647,212,N,Wednesday,1,455,2025-07-21,914,15.23,false,15400,3,2024,spring
t8UKQJZsv4o,3559790,47575,2784,N,Weezer,1,2250,2025-07-21,952,15.87,false,1550000,4,2019,spring
N6y5DdEHNYA,1097350,36509,1584,N,Westside Boogie,1,905,2025-07-21,1156,19.27,false,491000,12,2022,winter
bJUUnXZVIfY,1973271,46882,1704,H,Wet Leg,1,1283,2025-07-21,783,13.05,false,242000,12,2021,winter
gLMG0AMQn3U,978071,35828,1328,N,Weyes Blood,1,1998,2025-07-21,945,15.75,false,88500,12,2019,winter
AFgWCQZDoCI,3578104,85063,1759,N,Wicked,1,624,2025-07-21,1501,25.02,false,249000,9,2023,autumn
UZAKTCeE70Y,2748901,19666,1170,N,Wilco,1,4980,2025-07-21,1127,18.78,false,99100,10,2011,autumn
KMQQqa21ZVs,731546,5693,273,N,Wilco,2,3391,2025-07-21,1028,17.13,false,99100,2,2016,winter
jhWkvi8OPkc,102248,1728,131,N,Wild Up,1,711,2025-07-21,1047,17.45,false,512,6,2023,summer
vXUznxv0qF0,159349,3067,115,N,William Bell,1,3187,2025-07-21,1127,18.78,false,29100,9,2016,autumn
sJT5nBmKaZc,148158,4409,302,H,William Prince,1,1306,2025-07-21,884,14.73,false,702000,11,2021,autumn
fj3tpPKUFaA,162129,3621,197,N,William Prince,2,562,2025-07-21,1011,16.85,false,25100,11,2023,autumn
4qSYuOYHR8M,247168,3083,225,N,Wire,1,1831,2025-07-21,903,15.05,false,5790000,6,2020,summer
nYN2SDjnNW8,1384520,25272,700,N,Wolf Alice,1,3420,2025-07-21,711,11.85,false,247000,1,2016,winter
zSfhXPA3V9A,175369,2381,158,N,Woven Hand,1,5904,2025-07-21,803,13.38,false,5080,4,2009,spring
Rg_iZhUlyRE,377262,5740,317,N,Wu Man,1,5154,2025-07-21,872,14.53,false,7740,4,2011,spring
ALUKDkOxVPo,9068636,208877,10041,N,Wu-Tang Clan,1,2368,2025-07-21,1245,20.75,false,5290000,12,2018,winter
88mdzNcOHj4,409724,8362,325,N,Wyatt Flores,1,196,2025-07-21,1255,20.92,false,73500,11,2024,autumn
EhnLJwmEy_k,3412651,41406,1820,N,Wyclef Jean,1,2762,2025-07-21,1514,25.23,false,142000,11,2017,autumn
zD9hyjbTuF0,547150,19988,1354,H,Xavier Omär,1,1544,2025-07-21,1033,17.22,false,85800,3,2021,spring
4KbPdFZ24F4,226721,4341,207,N,Xenia Rubinos,1,3238,2025-07-21,850,14.17,false,16000,7,2016,summer
au-mBoepJUA,184382,3328,150,N,Y La Bamba,1,2079,2025-07-21,970,16.17,false,1820,9,2019,autumn
EwRHWqlRFy4,259622,2418,396,N,YACHT,1,5098,2025-07-21,823,13.72,false,329000,6,2011,summer
h_a5zbizXCw,503428,15506,425,H,YEИDRY,1,1337,2025-07-21,1032,17.2,true,143000,10,2021,autumn
GatQYthTUKs,85846,1572,68,H,Ya Tseen,1,1305,2025-07-21,752,12.53,true,518,11,2021,autumn
jjA7vj3_Htk,660753,17583,3065,N,Yahritza y Su Esencia,1,652,2025-07-21,1086,18.1,true,1850000,8,2023,summer
fgcheDWN5B8,186022,6898,106,N,Yann Tiersen,1,4764,2025-07-21,805,13.42,false,308000,5,2012,spring
nKDoVuG7uZ0,796581,38643,2020,H,Yasmin Williams,1,1326,2025-07-21,1395,23.25,false,11200,10,2021,autumn
E6-z-Gqd30Q,448456,19087,1051,N,Yasmin Williams,2,119,2025-07-21,1436,23.93,false,11200,2,2025,winter
TylWetspLXg,543963,6518,222,N,Yasmine Hamdan,1,4027,2025-07-21,845,14.08,false,55400,5,2014,spring
tajoGudOj70,148451,4493,273,N,Yasser Tejeda,1,387,2025-07-21,1156,19.27,true,7930,5,2024,spring
ZYRwNwwFCSk,235180,7642,306,N,Yaya Bey,1,415,2025-07-21,965,16.08,false,8490,4,2024,spring
aBMGvHHkr9Y,8552016,161726,9271,H,Yebba,1,1367,2025-07-21,1148,19.13,false,272000,9,2021,autumn
Y1Kv_sFZHqI,189234,5296,325,N,Yissy García & Bandancha,1,2541,2025-07-21,1135,18.92,false,2650,6,2018,summer
cHkS0uOfx9k,731727,19542,0,N,Yo Gabba GabbaLand!,1,170,2025-07-21,805,13.42,false,1350000,12,2024,winter
dFiytMtU0Mw,220203,7279,238,S,Yo La Tengo,1,1664,2025-07-21,913,15.22,false,27700,11,2020,autumn
3uiUHvET_jg,3289508,88823,2277,N,Yo-Yo Ma,1,2478,2025-07-21,730,12.17,false,548000,8,2018,summer
O7EcT5YzKhQ,3860611,55984,2133,N,"Yo-Yo Ma, Edgar Meyer, Chris Thile And Stuart Duncan",1,4938,2025-07-21,942,15.7,false,548000,11,2011,autumn
-yiQbeB7Bk8,250084,10563,452,H,"Yo-Yo Ma, Stuart Duncan, Edgar Meyer and Chris Thile",1,1739,2025-07-21,1032,17.2,false,58400,9,2020,autumn
usDb7VDRzeM,373286,11030,460,N,Yola,1,1960,2025-07-21,865,14.42,false,9720,1,2020,winter
YJVStI_aC9s,163479,5830,269,H,Yola,2,1746,2025-07-21,1162,19.37,false,2010000,8,2020,summer
CHym8Xt41E8,41390,438,22,N,Yolanda Kondonassis,1,5258,2025-07-21,787,13.12,false,1370,1,2011,winter
HGQzhcEOl4M,178139,2459,74,N,Young Fathers,1,3671,2025-07-21,277,4.62,false,57400,5,2015,spring
SAROJPnd_s8,9620488,224872,10381,H,Young Thug,1,1410,2025-07-21,789,13.15,false,6940000,7,2021,summer
IJm5sOkFSZ4,271159,11264,386,N,Yu Sakai feat. TBN Trio,1,56,2025-07-21,1316,21.93,true,25500,4,2025,spring
IRQR5foSUSI,1223663,45333,2458,N,Yunchan Lim,1,205,2025-07-21,1057,17.62,false,97600,11,2024,autumn
FoPoI1IwcTw,5606608,65942,2986,N,Yusuf/Cat Stevens,1,3826,2025-07-21,892,14.87,false,558000,12,2014,winter
P19YL-fy3Vk,76300,1489,138,N,Yva Las Vegass,1,4622,2025-07-21,728,12.13,false,397,10,2012,autumn
1JuiNySKc1w,667970,18107,1381,N,Zaytoven,1,2284,2025-07-21,697,11.62,false,393000,3,2019,spring
WkYCtvy8CQw,168298,4908,136,N,Zee Avi,1,5653,2025-07-21,778,12.97,false,42700,12,2009,winter
fMiIZC8EFsI,91678,1235,66,N,Zola Jesus,1,3755,2025-07-21,614,10.23,false,20800,2,2015,winter
5EkdIaEDOt0,70240,854,57,N,Zuill Bailey,1,5455,2025-07-21,820,13.67,false,25600,6,2010,summer
8zHdLF3-coA,6780993,83680,2087,N,alt-J,1,2958,2025-07-21,1026,17.1,false,1210000,5,2017,spring
qHNUeBK8k7Q,2021184,79417,1304,N,beabadoobee,1,920,2025-07-21,879,14.65,false,1760000,11,2022,autumn
OS48Lp34Zic,3361426,71230,1719,N,boygenius,1,2384,2025-07-21,739,12.32,false,164000,11,2018,autumn
r_PNkXFdTog,141483,2720,133,N,caroline,1,765,2025-07-21,1503,25.05,false,3920000,5,2023,spring
CG3XDu8aAf8,1143902,52575,2096,N,dodie,1,878,2025-07-21,936,15.6,false,1980000,1,2023,winter
4ORnkWCeplg,3952710,68938,2876,N,dvsn,1,2382,2025-07-21,721,12.02,false,488000,11,2018,autumn
wVpfyWhon3M,125071,2064,86,N,eighth blackbird,1,3322,2025-07-21,988,16.47,false,9680,5,2016,spring
2arc30068Wk,338848,10610,522,H,esperanza spalding,1,1246,2025-07-21,1288,21.47,false,108000,1,2022,winter
cXYgdCXkLMc,916822,41846,1283,N,girl in red,1,115,2025-07-21,1026,17.1,false,2660000,2,2025,winter
5MZvMEfqxGo,1199999,47938,1255,N,half•alive,1,2118,2025-07-21,652,10.87,false,495000,8,2019,summer
rZjRU5ElGrk,537629,15232,444,N,iLe,1,2125,2025-07-21,742,12.37,false,149000,8,2019,summer
2nkWKhcG-Zg,467030,16951,636,H,maye,1,1353,2025-07-21,797,13.28,true,225000,9,2021,autumn
Vz0wwYOV3PM,289005,11081,1238,H,mehro,1,1149,2025-07-21,863,14.38,false,346000,4,2022,spring
UH1lce2Wzmc,340937,17627,596,H,mxmtoon,1,1603,2025-07-21,986,16.43,false,977000,1,2021,winter
O2Twk386qm4,141319,6652,324,H,"pH-1, Mndsgn and Audrey Nuna",1,1113,2025-07-21,798,13.3,true,1,5,2022,spring
c8FML8QhcZo,715506,8458,537,N,tUne-yArDs,1,4925,2025-07-21,872,14.53,false,28600,12,2011,winter
fVRccRHfCxM,127362,2732,137,N,yMusic,1,504,2025-07-21,1144,19.07,false,1,1,2024,winter
PCgB07Yy6Xs,1629288,58171,1917,N,Álvaro Díaz,1,322,2025-07-21,884,14.73,true,642000,7,2024,summer
gxlA6JB3Z6w,185237,2360,73,N,Ásgeir,1,3882,2025-07-21,834,13.9,false,85600,10,2014,autumn
Q6s_ZL8b3GE,728024,15427,468,N,ÌFÉ,1,2590,2025-07-21,1159,19.32,false,4760,5,2018,spring
TpO_8tk6yNQ,1340695,26729,573,N,Ólafur Arnalds,1,2507,2025-07-21,962,16.03,false,395000,7,2018,summer
yB2p5Oaa5Js,588652,17086,520,H,Ólafur Arnalds,2,1555,2025-07-21,919,15.32,false,395000,3,2021,spring
